X1,X2,X3,X4,Y
26.6907,10.2073,1.3619,0.1848,149.7632
22.8871,11.8645,10.4394,18.6713,237.4743
4.4296,5.9136,13.4219,1.9941,53.6695
-12.9374,12.4369,13.6063,-2.6482,87.1501
26.6817,11.3852,1.5486,21.7312,253.7563
15.9418,4.5580,15.5026,-8.5879,20.8870
33.8346,2.9114,15.6952,22.8869,167.3799
15.9316,6.2247,9.9822,4.9651,93.9355
39.5049,5.8228,8.7133,24.7271,217.0394
18.1854,7.9086,1.7179,7.9650,133.0106
18.8266,8.0006,9.9913,16.0271,166.2404
41.2424,9.9998,7.5501,-11.7384,128.5132
7.6473,7.1187,13.3649,6.3767,94.8282
-11.4849,2.2579,7.4621,15.2858,43.0660
-18.9564,11.2995,11.9373,16.9646,137.5288
32.6147,4.7172,2.6225,-6.1522,68.4831
23.0420,12.6556,3.1272,3.5019,192.6335
28.9897,2.4143,3.2354,3.5057,82.1448
-5.8795,12.4990,1.7284,-8.1653,86.8016
-11.3176,2.0921,9.6613,4.3927,-1.8520
-19.9673,3.7724,13.7035,17.8624,47.3316
3.8917,1.5590,10.7666,-0.8933,5.0860
20.8842,9.4614,10.1993,4.0053,138.8180
6.8493,11.2036,11.8900,23.5555,215.2633
10.0607,6.2089,6.4343,-10.8268,18.2343
43.1953,12.1423,6.7913,9.8863,247.3085
3.7261,8.0836,6.0283,15.5071,133.7998
15.4933,8.5601,12.3937,16.1527,165.8622
34.6394,11.1450,3.5862,14.4897,236.4209
7.1545,4.5616,1.2084,14.8787,101.4995
23.1682,5.2512,10.5391,-9.8165,39.2926
40.2278,11.8714,16.0781,7.7631,229.0873
46.4160,11.8116,10.7505,16.9699,277.7802
-10.5578,12.7178,13.5267,-8.5196,75.4183
44.7877,11.8221,11.7647,-11.5542,160.2879
13.9403,2.5285,8.9590,18.1388,107.8604
-2.6646,10.8847,12.4943,14.3549,152.3463
11.5986,5.9181,14.1857,3.2516,74.8807
48.5823,12.8896,4.5957,22.7947,324.3543
13.9759,6.6674,6.3781,16.3641,140.0520
2.3414,7.6460,4.5796,23.8109,161.5710
23.9715,7.3573,8.2348,22.3847,192.4559
-3.9497,4.8608,15.1610,5.8079,41.5340
-15.6137,1.9003,6.5233,15.9242,37.5207
-11.8495,11.7478,6.9915,12.7601,144.3923
-11.9087,10.6321,14.7659,18.0235,147.8520
-10.2149,2.6743,9.2460,17.1445,56.3551
-11.1433,10.3212,9.5672,-6.3304,48.9190
24.5021,8.5102,14.7728,-3.3518,103.5324
-8.0865,5.9097,8.8484,-2.1679,15.1103
3.5424,4.0483,11.9049,18.2844,97.2178
42.6720,11.3167,2.3703,17.9974,268.1332
12.6513,9.4023,3.8581,6.3274,134.4552
26.3966,7.5729,7.4700,9.4908,148.7757
-8.7653,8.3148,8.9174,18.5961,124.2280
-7.3475,2.0928,16.4517,-0.4340,-13.3907
-18.0983,6.6870,16.5304,-10.1434,-32.1835
-9.0056,3.3244,14.6192,5.8561,16.7461
-1.2201,3.5006,6.0496,21.8075,100.9813
-8.4323,8.9356,16.4245,17.2473,125.5114
-14.7021,11.9351,12.0295,1.5648,96.6908
-12.4349,5.8451,7.2870,-9.6035,-25.1304
11.7153,3.4930,12.2268,11.5660,84.7532
-6.3503,8.7850,1.2644,18.8762,139.6753
4.8632,11.4542,3.3385,12.6031,173.0938
14.7426,9.9798,14.2750,3.7278,131.3298
28.0180,11.4251,11.3292,-7.4359,138.2825
-18.2088,7.4387,6.8271,21.6986,106.3435
35.7581,10.0225,9.0107,-1.7895,154.6404
23.5809,2.6808,15.4823,-3.7014,39.4712
-15.1951,5.1793,11.1052,18.1911,72.6858
41.0241,5.6746,7.3704,24.3051,216.7114
44.3819,7.1355,2.9252,12.4259,193.0895
-16.6635,12.1489,5.6999,11.1180,134.4724
-1.3417,11.4916,16.6534,-0.1811,108.3564
36.2403,2.6143,7.9978,-11.2447,36.5415
32.1264,3.0735,8.5494,-4.9035,55.6821
-7.8990,5.2917,8.9776,9.6239,53.5746
-6.1362,4.4889,15.1457,-6.4013,-16.0070
5.3035,8.3773,10.6629,20.7019,161.2080
13.4011,11.8333,12.0988,-5.0386,122.3023
22.8961,12.5475,7.2306,7.3179,204.4601
5.1929,8.8432,1.4654,6.9445,115.1112
11.8400,11.0579,15.8956,10.3460,166.8550
32.0704,7.3024,16.1860,0.1151,116.3599
-18.3955,3.4999,16.1864,20.3208,55.2144
-3.0770,7.2963,16.0990,4.4392,64.3659
29.6478,7.6610,14.0439,13.9057,173.9846
42.5597,9.9095,11.9535,11.5287,217.7408
15.3291,3.6386,14.5122,-7.6652,13.7829
16.7801,5.4197,10.6087,11.0377,110.5132
-13.3908,5.3683,3.1499,8.3760,40.3108
10.7663,12.5133,7.2595,21.2484,234.2102
16.8158,6.3273,16.5407,20.5924,158.1896
-3.7846,10.0611,6.6182,-6.4147,58.1573
-1.8837,10.0097,14.8852,-8.9776,48.0547
5.7872,4.1865,2.4914,-1.1001,28.4166
-19.5749,7.8624,6.3469,24.5047,123.4369
1.8676,11.7316,6.6153,-11.2018,76.7455
-5.9872,6.7024,1.8256,12.8970,89.1908
2.2523,12.3414,2.9055,10.5150,174.1629
-12.4969,3.5735,4.0906,11.9234,39.4432
42.2274,1.8899,14.4050,-3.9234,71.3730
21.1451,11.6974,2.0144,-3.6115,144.8815
27.2163,11.1722,5.7792,3.9338,178.0473
35.0312,12.9111,1.1628,-8.4533,174.2637
14.3894,9.1527,12.1300,-9.2393,71.1214
-14.8287,12.2403,10.9248,-8.7307,59.6756
17.1346,10.9234,11.3197,9.2002,175.5646
20.6657,11.1331,6.9901,2.7164,159.3599
31.9262,7.8297,4.3323,-1.1362,121.2887
9.6478,5.5884,12.5251,-0.3147,50.4224
-11.9418,12.2147,13.9779,-4.3305,81.3280
-0.8519,6.1854,3.2176,3.2257,55.0375
4.7788,7.4658,8.7893,-4.4869,48.0608
24.8601,6.3534,4.9795,13.8277,148.9501
19.5253,7.7778,3.6897,-7.4145,72.8285
4.2829,6.6461,12.7492,23.0850,147.5827
49.0426,1.5756,9.6096,-8.6767,65.9745
22.0100,11.5846,4.4590,22.9080,249.8195
-4.1569,6.3327,5.9600,18.8319,110.4521
-13.7734,8.0673,16.4665,13.1863,89.0554
-10.1470,2.6703,14.5789,21.7552,74.0428
-3.5370,1.0407,15.0791,-6.8489,-37.6785
-9.5916,3.9435,8.3602,-5.4764,-22.4321
-7.7537,9.4550,10.9809,-2.6704,56.0488
-0.7582,2.1903,7.0283,-2.9420,-6.5333
-8.6905,11.9066,2.2434,-0.4986,101.4719
42.6703,3.5803,7.4171,9.2983,139.5627
-15.3034,3.4551,10.5037,-10.9576,-59.5643
16.2403,3.1781,5.5943,2.1441,53.6279
8.1382,1.1678,14.5672,-2.8838,1.9230
48.7489,10.2617,3.4176,10.4453,234.6723
-13.0452,11.5004,6.8741,24.4513,183.4465
7.2477,8.3700,2.9985,7.1532,112.6423
47.8324,3.2584,7.4773,3.7504,125.7234
40.4510,4.4233,1.6346,1.6250,113.3616
37.0121,6.7111,5.3608,17.0431,190.1140
-2.6889,12.4522,7.4118,-9.3367,86.9302
-8.8670,3.9682,8.6506,23.5115,94.6840
26.4737,9.7798,9.6991,3.4630,152.9181
44.9857,6.2734,5.3999,-0.3931,133.2813
18.5302,4.5742,9.3687,24.0405,158.6415
19.5845,6.4710,9.1441,22.6275,174.3961
-1.1215,1.8545,6.0588,11.7516,49.4795
33.6340,10.5842,14.2832,-11.3152,119.9407
-7.7199,3.9196,9.7303,15.6958,64.7582
1.9812,9.7049,6.3163,0.4156,90.1575
9.2060,1.8202,16.1574,2.3664,28.6480
15.0403,12.4612,14.5218,-6.1265,132.9091
-3.7889,3.3162,16.7214,7.3679,33.4484
-12.8466,11.5929,12.0757,15.5484,150.1637
22.3540,10.7137,7.0516,-1.8986,138.5184
-0.5072,12.6143,5.4938,22.7331,219.1138
20.2679,6.7347,11.6131,-4.7947,68.2712
-10.0402,9.7288,16.6931,-9.5483,26.9921
13.1609,5.4485,11.0274,11.8415,106.0733
16.8138,3.2124,15.1058,19.4248,122.4073
-17.3205,6.3169,6.2657,23.2659,102.6892
2.8989,2.9890,7.5113,16.3853,82.8034
-11.4566,12.7845,15.5004,-4.6129,90.9111
-16.5004,2.1550,13.1099,24.1735,68.1363
49.2872,8.0705,16.7026,22.0191,248.3462
1.8871,8.5176,13.3962,-5.9628,48.5310
36.5011,7.4570,8.1763,8.6751,164.5234
-2.9205,8.9462,9.4971,8.5541,105.3660
27.3867,2.3942,15.4082,4.3738,77.0209
32.9762,7.6602,9.8263,24.4184,220.7949
21.2904,4.4466,5.0864,-9.7940,28.5920
12.4819,12.2821,7.9699,11.2067,193.9313
8.2407,10.1449,9.2611,-4.4038,89.9538
3.7696,12.6702,2.5475,7.5113,170.5087
44.9966,1.4507,12.9002,16.8504,158.2221
37.9740,4.4216,2.7497,-2.8711,89.2951
47.5169,3.3451,7.4787,2.5543,119.9997
-12.1749,1.1339,13.8740,23.1784,67.0808
30.8916,3.9079,8.4811,16.1748,146.0817
45.6222,9.1453,14.4722,9.1908,204.5384
-8.1325,3.7731,6.4701,-3.7861,-14.3588
-16.2788,7.1080,16.3222,3.7363,32.1942
31.6196,11.6538,4.3515,16.6403,246.8124
19.7876,9.3251,1.6122,18.3601,197.2067
38.7698,5.7355,14.9588,-2.9496,100.1902
-11.0762,5.4696,13.0352,12.4962,62.9249
35.4640,6.4688,4.7117,-8.4849,82.0140
-6.6845,3.1245,16.7559,-11.1411,-46.5052
-9.3804,8.6080,9.0365,8.3009,87.2194
-9.3371,5.3698,16.2170,-3.6979,-2.0665
36.8348,11.2284,9.0805,-9.0803,144.9337
26.2290,10.0786,8.5500,15.0036,203.3275
16.1376,8.3262,8.1862,6.4251,125.4979
4.4770,5.3704,6.3580,17.4622,113.4377
41.2812,3.5192,9.5392,12.5659,146.7988
6.8636,10.3138,8.2409,15.0028,166.9622
36.9786,6.8369,1.5880,-0.6277,123.5485
10.1786,3.6970,5.1670,-2.2588,29.8193
5.7631,3.3421,4.4100,10.2324,69.6033
11.8503,2.9848,14.8790,-4.5970,13.6144
0.3978,10.3259,10.5819,18.1702,168.0057
32.0803,3.7478,13.2189,7.3480,111.0271
14.6931,7.3197,16.3092,-3.6014,68.4540
-4.5129,6.4186,11.3046,11.1312,79.0447
42.8698,7.9553,16.7218,22.9663,239.5750
6.2563,11.5259,5.9882,-8.9625,89.7832
17.5923,11.4130,3.9803,-7.9542,116.8967
43.3595,6.4129,7.4530,19.2220,206.9779
23.3209,1.1844,8.5328,-7.9450,12.8277
-12.7002,6.1173,15.3258,-10.5431,-28.3285
45.7281,8.2743,9.9590,0.8734,159.0561
23.5673,7.6932,5.6749,5.2681,128.7334
2.7783,8.8160,12.8821,9.0694,113.2466
-11.1117,2.8489,9.0933,6.7701,15.0418
35.3758,8.7584,3.5941,21.7878,233.0050
23.0252,3.1918,10.2291,16.4407,124.0548
16.8757,10.0063,15.5823,24.4010,220.8286
42.4664,5.0691,14.4820,5.6289,136.1830
34.9904,9.5187,10.3890,-8.8798,117.4362
-10.2311,1.5744,7.0333,23.3546,76.7356
1.1323,5.8943,2.3917,-11.8478,-4.1222
-3.3573,9.4604,8.5144,16.7156,143.8370
31.8202,3.7224,13.0333,-10.8426,37.4733
-18.6192,10.5434,6.7644,16.1649,126.8932
19.4622,8.5694,4.7671,22.7037,203.7839
33.1346,8.0507,15.9021,2.4026,138.5926
41.2504,5.2426,14.1449,-3.0843,100.5267
3.2878,6.7894,11.2124,-3.6277,39.4648
37.3093,8.1682,3.1885,6.1936,166.4925
-13.1451,6.6695,3.3185,-5.6772,-0.7900
39.0981,9.3798,2.6515,12.8982,214.2047
-11.9483,6.2044,10.8607,1.6290,23.1267
7.2074,3.4273,2.8490,-0.0449,30.8120
35.6080,3.5672,14.4820,5.0676,106.5498
-10.3559,1.0696,16.8874,8.0757,8.8957
-4.7232,4.6115,6.8616,-6.7486,-11.5571
30.2799,9.9870,8.2587,14.1872,208.3802
30.1226,10.5300,12.3867,20.6690,240.0661
24.5215,3.4296,15.9944,-1.7145,52.3674
28.2703,12.5085,15.3055,-5.3255,161.1046
17.5334,7.0288,1.9215,16.1387,154.8474
-3.1223,12.0037,3.7051,-5.2090,96.2817
3.5444,9.4812,13.0736,-10.4736,47.8792
-8.1066,9.6692,12.0223,10.9120,113.2180
43.5000,2.0205,3.1315,-3.1292,79.6666
20.4208,3.6399,9.0330,-5.6430,34.3344
7.4605,1.1058,13.4930,24.3193,111.4122
11.8024,9.5935,4.5005,-1.2010,105.1875
46.2571,5.1333,14.9406,21.4274,207.3820
-10.1121,10.4398,1.8475,-5.4059,57.1217
20.6223,5.0672,13.5151,18.3022,144.3329
14.9181,10.8320,10.8531,6.5747,159.2662
22.4133,2.5684,6.0432,-9.0920,17.7694
-19.7142,3.0805,12.5349,15.1434,32.1209
40.9208,5.0905,13.5179,21.0067,194.4524
45.1804,5.9018,15.9424,-5.9684,104.2038
19.1245,5.1844,6.8844,14.8468,128.0121
28.4622,10.1638,11.9763,4.4669,165.9151
44.4975,2.1634,10.6419,15.8932,155.7695
29.2139,5.2146,9.4033,14.4153,148.4479
-10.1697,11.0469,15.2467,-11.0158,39.1690
19.9165,1.8016,1.0507,-5.3873,24.4048
22.0768,12.3081,5.5138,5.4280,191.7589
9.1133,12.8358,9.6124,22.5430,244.6063
31.2875,2.0628,3.8527,0.6567,71.5875
45.3401,4.4953,15.5259,11.2683,156.5738
44.7154,5.4688,11.3615,-11.5529,77.7057
11.0096,10.3167,8.6461,14.3117,173.8787
-12.9601,8.1511,14.0352,10.3135,79.3279
48.9237,8.7324,8.2142,14.4696,228.1686
38.5618,10.0901,9.9384,21.4724,254.6334
-12.1489,2.4157,1.0440,-6.5795,-40.7021
44.3798,10.9985,6.8512,-2.3212,184.3293
40.7626,9.4674,3.2206,24.8439,265.0919
15.8375,7.9281,12.0350,-6.2175,68.6717
20.9806,11.6768,8.6644,14.6632,213.5595
7.3292,9.4037,5.8281,14.8278,155.4175
-17.1119,3.4204,8.4853,13.2708,35.1374
2.7990,6.1569,4.3541,-3.5847,34.2886
36.0026,6.9285,15.8014,-4.0400,104.0693
-20.6711,1.6626,1.8636,12.6546,11.9638
2.6784,12.4557,14.8467,-5.1087,110.9643
7.2700,2.5429,9.1817,12.4778,73.0563
17.1551,9.3695,10.9031,6.2235,142.9295
44.3097,7.0748,5.8417,2.3053,152.5610
3.5906,1.3076,16.4672,-0.8914,1.1275
3.6337,12.0970,5.5096,23.0603,221.7147
31.3626,11.2220,10.4220,6.7995,196.3878
11.1075,7.2911,16.8947,8.7663,109.3354
-5.0531,3.7473,15.0975,23.1225,98.1047
11.1232,2.4595,9.5813,12.1935,77.5818
-10.9992,5.3607,16.8460,23.4406,104.8972
-8.4765,4.0651,12.2219,-8.0644,-31.1817
14.3841,7.0803,4.3392,19.3257,159.4208
8.7437,12.5969,7.4895,0.4103,147.0872
43.9541,7.8994,6.3519,17.9880,223.0165
4.7300,11.6792,6.5042,19.6586,202.6677
20.2218,8.8105,13.1673,-1.9549,106.7388
23.8908,6.7030,10.3482,3.1267,107.2346
-20.0703,11.2553,1.6095,14.8625,129.2854
26.1112,6.6564,15.0392,-8.3349,62.4836
-8.3594,11.4235,5.7487,15.9547,158.3547
47.2360,4.4989,16.9532,-7.9125,85.5126
-10.4449,2.5458,16.2671,21.8349,73.0073
8.4383,11.2638,16.0485,-1.7754,116.6768
-14.9402,8.0490,13.9780,9.2972,71.1330
49.7781,11.6691,4.5298,-7.6653,184.1520
14.6558,12.2539,9.5221,-2.0288,142.3270
21.2723,1.6435,4.5888,2.9463,57.7200
-16.2376,7.0116,5.1548,6.0208,45.1914
32.2472,5.4996,10.7752,-11.9975,51.5716
-6.0967,8.5103,1.6533,20.8803,142.5791
42.7619,10.5231,16.5113,-11.7160,134.4287
-6.4351,4.3671,15.6988,16.6263,75.7941
-7.4612,7.6816,7.0923,5.4114,65.9717
-18.4050,9.5047,9.2468,7.3836,76.1766
12.5168,2.6132,8.4579,-4.2942,15.4511
19.1037,10.7688,15.1152,10.4726,179.1929
-16.3347,8.2733,12.0176,7.8776,64.1350
34.0625,12.3944,5.4498,-5.9233,172.7918
11.1835,5.0743,8.1495,-3.1896,39.6317
16.2317,2.2978,7.8635,-9.5246,1.8800
10.2942,7.0780,16.3494,-9.5475,33.3457
7.4542,2.0297,3.8050,-11.4903,-23.6973
18.7345,12.6343,2.4332,-3.8424,155.3026
-9.9779,1.4642,15.0899,13.1475,32.8819
-8.0831,10.0420,15.3470,-0.3000,72.1036
40.1868,7.3012,14.9478,0.6812,139.4934
46.1742,5.4234,9.1756,-7.1195,97.3298
5.5050,1.7901,11.5559,9.2924,48.2923
-1.7771,8.4660,10.0138,0.6593,68.5033
24.7240,8.0226,2.1112,13.0237,166.5511
8.0201,4.3706,10.5334,15.4340,101.3364
-19.1976,11.9227,1.2178,9.6336,122.7143
-9.9132,4.6493,6.1998,-1.7854,-0.8196
29.8340,6.3967,15.9167,6.8185,128.6048
25.7836,7.5251,5.8647,-2.6786,99.2950
-19.0762,2.2028,16.0372,21.4078,50.6387
-5.2400,12.1859,5.0021,16.3563,179.9949
-4.5937,5.4944,6.0330,6.2412,51.2859
26.7044,1.9694,11.0545,23.7219,154.5364
-19.6006,5.6475,13.1860,8.2300,28.0898
-13.6083,8.2024,9.0222,0.1558,39.0723
35.7940,7.1638,15.1139,-8.4677,89.2532
-8.3233,9.3345,1.6438,8.1186,99.3511
25.3450,1.6658,15.7551,19.8354,131.5547
-4.0890,4.4145,4.1409,20.0686,96.5933
-13.9397,10.8308,15.1478,10.3690,116.6640
-3.7348,1.9587,7.4138,2.5572,7.4811
30.2810,11.2658,14.3241,12.0610,216.0827
39.7544,2.1028,11.7466,16.1992,147.5712
37.9456,11.0135,3.8151,3.2301,196.5728
7.2000,5.3295,15.6888,5.6214,67.8833
26.4340,8.3465,4.9283,13.1828,174.6182
-6.4461,2.8346,4.9062,20.4361,79.2484
-0.1865,1.7940,14.0269,17.2674,70.2260
42.6398,3.5913,2.6940,-11.1715,57.9099
-20.0769,2.5342,4.5526,-7.3982,-59.4827
-14.9289,4.7489,9.0588,19.5528,75.6022
-6.2401,7.1726,14.2876,18.8514,114.7091
-19.1162,8.0651,3.3597,2.3859,37.0848
-8.1181,10.4784,9.7627,9.6183,119.3993
20.3960,8.8749,12.3798,21.5163,200.8910
8.9211,8.3051,14.7695,21.7277,169.8338
42.3797,5.9414,15.9690,16.9744,188.2085
37.0385,6.6857,13.5542,-4.2452,102.6372
3.2690,5.9742,11.4453,15.0205,105.2236
-2.5809,11.1060,7.9379,-8.2594,67.8711
5.9582,3.7600,2.7938,21.0757,116.4040
20.9109,1.0687,12.3558,-6.4815,13.7084
-1.9675,8.8158,16.8838,12.5069,120.3288
23.3146,3.4295,12.7882,10.5790,102.0728
8.0682,11.6814,1.2674,16.7453,201.3439
18.1953,11.3086,8.9402,8.4084,179.3368
9.9650,1.9207,10.8343,-9.7960,-15.7659
-0.0929,2.2767,12.0348,14.1163,62.4473
46.3402,6.9421,12.5156,2.1767,151.5617
33.2160,8.3107,9.9297,-0.1495,130.9515
-11.0520,4.2989,4.5738,24.6919,100.6953
40.6612,9.6016,16.0752,9.8448,202.9325
13.6076,8.1390,12.1467,14.2966,148.5231
42.5132,4.8979,4.7894,7.4741,144.8483
35.7897,1.3045,6.1571,16.4890,137.1634
9.1902,10.0018,15.7508,15.8267,171.7840
-19.4047,3.5770,15.1998,12.3144,24.5423
-1.9239,11.0137,7.4823,24.9165,203.5392
17.4560,6.0435,1.6129,5.0124,97.6965
23.9770,7.9249,1.7760,14.1291,171.1053
-2.6900,11.4754,5.5427,17.5178,178.9775
-11.1057,11.3635,11.0660,1.9133,94.7592
38.2800,5.4582,10.3471,4.9155,128.3509
48.8926,3.5067,11.1412,23.8592,208.0290
16.3240,10.3018,12.4765,-10.8052,82.7415
-8.8108,6.1970,1.3045,0.4059,30.1485
-1.6662,3.3045,2.6814,5.9899,35.9451
-19.6943,11.8531,6.7517,-11.9458,31.0549
43.9152,3.3773,3.4778,21.2677,187.3278
-12.6397,1.3097,2.2051,-1.4090,-28.2271
19.9327,1.2434,11.2554,-2.4649,27.9587
-1.5421,8.4678,14.0454,18.3521,139.0676
18.3466,8.9401,13.0420,-1.7146,105.1905
25.2508,4.7325,14.0726,12.3320,124.3386
37.9117,4.8401,11.6537,18.3956,177.1868
-6.3441,5.0739,12.7655,17.3216,85.2513
-20.2193,9.1619,5.3485,16.9322,105.5454
-11.2811,1.6976,16.8881,-8.7204,-55.4273
42.9013,12.1494,3.9307,-9.0457,172.7662
41.0462,3.6703,4.4319,-0.6495,97.9384
21.4163,12.9961,5.6227,-10.6699,137.5752
21.6367,3.0583,16.6053,6.5159,79.6588
26.2176,10.2586,16.8126,2.6069,155.6562
-8.5486,3.6810,13.7183,8.6100,32.0039
43.9232,1.9702,11.0649,-0.9448,89.0653
8.7327,11.4992,9.3210,5.9729,154.7166
6.2028,11.3050,16.5299,0.3856,122.3566
15.8432,5.8428,12.1300,-4.7773,48.3894
-17.6654,9.4288,16.1157,12.0266,92.6328
-9.1939,7.6848,6.0648,12.9171,94.1543
31.4004,11.2355,6.3404,18.6816,244.7286
-15.1213,4.7807,14.6756,20.3658,77.1717
21.8238,7.2841,3.3977,14.0651,154.7892
-3.5802,6.8245,16.1348,13.4374,93.1804
6.6400,5.2469,9.1196,-9.9030,3.7829
-0.5027,11.6975,15.8226,-7.9382,81.5432
4.2528,2.9905,6.3887,18.0648,93.6043
30.0523,2.7941,12.4553,-3.3808,55.6471
0.0956,7.9229,8.7260,1.1559,67.7449
19.2147,8.8899,11.0289,-6.6240,86.6381
12.7996,3.3354,9.0700,-4.7794,20.9212
26.1207,5.6886,16.4738,16.6904,154.0852
45.5149,12.3588,12.0737,-2.3112,204.2002
31.0126,3.9594,5.0211,4.6143,101.6631
-5.7392,9.0203,15.5548,-6.3882,39.1283
-18.7860,9.8818,5.7045,13.0834,104.0080
-2.3793,6.3775,6.9457,14.9460,97.4147
21.2505,12.2503,2.6340,1.3826,174.4692
-17.3488,9.8399,15.3995,17.0356,120.4844
14.2420,6.4951,5.5778,-3.1235,61.6661
21.3758,7.8320,5.1427,13.6004,159.6935
2.7313,9.3114,15.7242,15.0087,145.8612
33.7348,8.1063,13.8884,23.8403,228.8779
-13.4315,11.5444,3.2573,-3.4041,74.6337
-15.6652,5.2827,13.3092,-8.5327,-34.1741
30.7014,4.5986,15.6085,-2.2677,75.1663
14.1799,3.5661,2.2562,-7.4541,15.9917
27.8766,1.4534,14.2034,-5.7213,32.3354
9.8727,1.5162,9.7587,0.3622,23.2869
-3.5055,11.4407,11.7072,3.3177,118.0379
37.1563,9.1407,8.8857,21.4378,240.4287
35.7585,8.9264,12.1648,-4.7622,125.7547
28.3234,8.3757,1.5456,23.9551,221.9985
-1.6777,11.1906,13.2033,17.9757,176.5046
20.9064,6.7632,1.5335,20.6144,176.6272
4.6291,11.4449,8.2848,22.3894,210.6868
-14.4977,5.3133,3.4154,15.8699,63.9889
44.1293,12.1205,14.1772,17.1849,277.1976
-11.2859,9.3839,6.0186,4.1993,77.1185
46.4669,4.0861,8.2655,6.8867,140.0478
10.6664,7.7690,7.8600,22.5020,172.2840
-7.8556,7.3964,13.3600,1.9955,49.0332
17.4750,2.6548,8.6983,-10.4480,3.1370
40.9792,8.0949,13.6233,16.2219,211.2121
30.9880,4.7774,2.1761,9.2068,127.8523
36.2658,1.6282,4.0655,18.1504,147.8468
25.7736,12.3839,9.8245,-9.2046,141.5247
28.1516,8.6979,16.1534,10.9856,171.1984
39.2929,11.5230,2.1961,-2.8349,182.4294
-3.2736,9.1127,1.6893,21.4209,158.1618
13.7492,5.2838,3.5048,-7.9333,28.6794
-5.2941,7.1523,11.2585,19.1936,119.2889
49.1244,9.1090,7.3839,-8.7235,140.6536
46.0282,12.5230,14.2088,-11.0714,175.3309
-18.2007,4.0440,2.1509,-3.3028,-27.0029
29.0958,11.4997,4.1426,0.3226,173.8905
44.6926,12.0889,5.8004,11.1816,257.1553
-8.1792,9.0450,11.0277,-7.1262,32.3916
19.3241,12.1752,11.9628,4.1812,177.0098
43.9997,5.7745,2.9873,-4.4422,107.7990
-18.5898,12.4362,16.1009,19.6462,166.0816
28.5168,9.4334,6.4567,-10.3362,99.5280
0.1118,1.5041,12.4107,1.1697,3.9512
44.6321,11.8825,9.3873,11.3608,251.9515
47.9451,6.8137,4.5641,21.7843,232.1343
46.0429,6.5239,14.5397,20.1158,214.9732
12.6692,7.7976,14.0918,21.1221,168.3714
40.2050,2.7926,7.3371,-9.6744,52.6499
38.9630,6.6300,10.4177,19.1142,200.0389
1.6561,10.9735,5.1252,16.8568,174.6480
37.8530,1.1858,12.0376,21.3900,159.4239
-18.3725,4.2750,5.9444,-0.4717,-15.2614
21.3352,1.0295,14.5053,21.7353,125.2017
-4.6694,5.9885,4.4782,2.8977,43.9952
-12.4398,9.7398,1.2369,11.4617,109.0478
-15.5363,10.5853,5.2961,3.6946,83.1763
28.4365,12.3423,4.0568,3.8230,198.8169
3.1311,8.3021,9.1326,8.2256,105.8336
30.4584,4.0555,4.2593,1.1693,86.9347
-16.3597,12.0898,13.2110,17.3313,158.0425
1.3856,10.3038,4.8619,11.4446,144.4255
17.3039,7.8931,12.3115,13.5210,149.3491
35.1413,9.3477,10.2555,-3.4517,137.8685
1.6314,12.0918,16.7800,23.8743,218.9642
23.4383,9.5487,16.9984,12.4265,178.2480
41.9044,5.4205,14.9124,-4.7038,97.1034
22.7263,9.5563,13.1597,15.7681,190.9562
-4.4599,1.4833,7.1833,-5.5726,-30.6766
-19.2675,5.6370,13.0524,-9.6548,-41.6169
40.7770,5.8759,16.3068,7.5195,148.7517
-19.4899,3.0021,1.3740,8.4804,9.5588
41.1038,1.2770,9.6066,-5.0083,62.4895
16.5545,2.6006,4.4880,0.8900,45.1855
45.6738,8.8555,9.9260,22.9935,258.6542
35.7136,10.6275,8.4632,-1.4549,164.8827
49.8533,12.8584,10.2123,-6.2440,209.1916
3.9005,5.1564,9.8154,24.7248,137.0027
33.4704,8.1926,16.3617,-0.8147,128.2761
7.5371,12.2457,9.8350,13.1694,191.9482
13.0712,3.0045,14.5397,-3.4323,23.1303
23.5529,9.6117,6.1171,8.3545,164.5761
41.0311,10.0597,8.0096,2.2924,181.1294
48.8699,2.0677,8.5266,23.5784,197.2648
33.5474,11.3350,5.4596,4.0138,194.4878
8.6614,10.7573,7.0766,9.6144,156.8609
8.9163,1.4008,10.5762,22.9564,110.1181
31.3683,2.0930,10.2830,24.6017,164.0093
-4.0468,1.5895,11.1830,-8.2386,-36.7879
-13.1563,5.0169,6.6291,18.8699,80.3278
4.1782,7.1115,6.0533,2.1383,70.7349
-0.6060,7.3882,10.7859,10.0087,94.2183
0.0379,4.2120,3.1258,1.8768,30.2454
-4.4138,11.9392,5.0485,2.8413,121.6182
-18.0114,5.4192,1.6740,-6.1223,-24.7202
-19.7310,1.5466,2.1618,9.1924,0.0125
49.1283,4.6027,4.8941,8.2285,156.6746
9.3719,7.3733,1.3125,-4.9938,55.6973
6.2872,5.8987,4.9266,8.0440,84.6496
27.2550,4.2861,11.4796,24.0048,171.6904
-5.5040,2.5759,1.9777,14.4331,57.5527
46.4472,10.8300,7.9878,5.7964,219.2189
34.8305,12.9537,15.6097,21.8951,291.4105
-14.6518,4.9545,13.6606,9.2866,38.0424
8.6482,5.5795,5.8870,-7.0032,26.0058
41.4174,8.4165,15.7969,8.2579,181.8958
46.0760,9.6213,6.2743,-5.3040,157.1681
12.1855,5.7044,2.1602,16.3977,128.5761
